Kingdom	Phylum	Class	Order	Family	Genus	Species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	genotype	ASO	genotypeASO	0.573117054002376	0.4255552895427731	0.12587203224580149	0.4927794687209719	0.5461535673481804	0.4927794687209719	0.544016477701134	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Duncaniella	s__Duncaniella_dubosii	t__SGB2089	genotype	ASO	genotypeASO	-1.0420074794387422	0.4255552895427731	0.3512990843568484	0.0014631608821636943	0.00960881773361232	0.0014631608821636943	0.008126170437862979	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB27761	genotype	ASO	genotypeASO	-1.4795830035166635	0.4255552895427731	0.8767528970403132	0.04675661526236774	0.08983803805869785	0.04675661526236774	0.07776992805116958	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__CFGB8118	o__OFGB8118	f__FGB8118	g__GGB29005	s__GGB29005_SGB41723	t__SGB41723	genotype	ASO	genotypeASO	NA	NA	NA	NA	NA	0.009472927919100442	0.02460235236543352	contrasts can be applied only to factors with 2 or more levels	linear	20	10
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus_murinus	t__SGB7077	genotype	ASO	genotypeASO	1.4709799677196878	0.4255552895427731	0.9946478146767899	0.31179125760058124	0.3964975530180802	0.31179125760058124	0.37147407258683113	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB24148	s__GGB24148_SGB35952	t__SGB35952	genotype	ASO	genotypeASO	-0.7581087338465197	0.4255552895427731	0.4304029830064663	0.019637409593919575	0.045262296394442486	0.019637409593919575	0.03881936970802557	NA	linear	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_sp_MGM1	t__SGB21581	genotype	ASO	genotypeASO	-0.6494442073675686	0.4255552895427731	0.43434106091797176	0.033643517860353134	0.06822778875864652	0.033643517860353134	0.05876127589246561	NA	linear	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB3793	s__GGB3793_SGB5158	t__SGB5158	genotype	ASO	genotypeASO	2.4460170601545377	0.4255552895427731	0.35429094232865793	8.364980781061515e-5	0.0011662124357070258	8.364980781061515e-5	9.568242938414462e-4	NA	linear	20	19
k__Bacteria	p__Firmicutes	c__CFGB77305	o__OFGB77305	f__FGB77305	g__GGB28828	s__GGB28828_SGB41484	t__SGB41484	genotype	ASO	genotypeASO	NA	NA	NA	NA	NA	0.009472927919100442	0.02460235236543352	contrasts can be applied only to factors with 2 or more levels	linear	20	10
k__Bacteria	p__Firmicutes	c__CFGB9633	o__OFGB9633	f__FGB9633	g__GGB28885	s__GGB28885_SGB41566	t__SGB41566	genotype	ASO	genotypeASO	NA	NA	NA	NA	NA	0.009472927919100442	0.02460235236543352	contrasts can be applied only to factors with 2 or more levels	linear	20	10
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculum	s__Muribaculum_intestinale	t__SGB2088	genotype	ASO	genotypeASO	-1.6736234049614591	0.4255552895427731	0.5235841829025074	0.001270300734376839	0.00859895881732014	0.001270300734376839	0.007279024843016491	NA	linear	20	20
