Kingdom	Phylum	Class	Order	Family	Genus	Species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	UNCLASSIFIED	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.4927794687209719	0.544016477701134	All logistic values are the same	logistic	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Duncaniella	s__Duncaniella_dubosii	t__SGB2089	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.0014631608821636943	0.008126170437862979	All logistic values are the same	logistic	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB27761	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.04675661526236774	0.07776992805116958	All logistic values are the same	logistic	20	20
k__Bacteria	p__Firmicutes	c__CFGB8118	o__OFGB8118	f__FGB8118	g__GGB29005	s__GGB29005_SGB41723	t__SGB41723	genotype	ASO	genotypeASO	-7.427144131552795	0	2.862652166491764	0.009472927919100442	0.028022245513605507	0.009472927919100442	0.02460235236543352	NA	logistic	20	10
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Ligilactobacillus	s__Ligilactobacillus_murinus	t__SGB7077	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.31179125760058124	0.37147407258683113	All logistic values are the same	logistic	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__GGB24148	s__GGB24148_SGB35952	t__SGB35952	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.019637409593919575	0.03881936970802557	All logistic values are the same	logistic	20	20
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_sp_MGM1	t__SGB21581	genotype	ASO	genotypeASO	NA	0	NA	NA	NA	0.033643517860353134	0.05876127589246561	All logistic values are the same	logistic	20	20
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB3793	s__GGB3793_SGB5158	t__SGB5158	genotype	ASO	genotypeASO	1.712092065566287	0	2.2372967664724572	0.44412250102733064	0.49977979655249816	8.364980781061515e-5	9.568242938414462e-4	Prevalence association possibly induced by stronger abundance association	logistic	20	19
k__Bacteria	p__Firmicutes	c__CFGB77305	o__OFGB77305	f__FGB77305	g__GGB28828	s__GGB28828_SGB41484	t__SGB41484	genotype	ASO	genotypeASO	-7.427144131552795	0	2.862652166491764	0.009472927919100442	0.028022245513605507	0.009472927919100442	0.02460235236543352	NA	logistic	20	10
k__Bacteria	p__Firmicutes	c__CFGB9633	o__OFGB9633	f__FGB9633	g__GGB28885	s__GGB28885_SGB41566	t__SGB41566	genotype	ASO	genotypeASO	-7.427144131552795	0	2.862652166491764	0.009472927919100442	0.028022245513605507	0.009472927919100442	0.02460235236543352	NA	logistic	20	10
